race_type,top_candidates,date
senate,"['stabenow', 'hoekstra']",2012-09-28
senate,"['casey', 'smith']",2012-09-28
senate,"['king', 'summers']",2012-09-30
senate,"['warren', 'brown']",2012-09-30
senate,"['brown', 'mandel']",2012-10-01
senate,"['heinrich', 'wilson']",2012-10-01
senate,"['hirono', 'lingle']",2012-10-01
senate,"['heinrich', 'wilson']",2012-10-01
senate,"['nelson', 'mack']",2012-10-01
senate,"['warren', 'brown']",2012-10-01
senate,"['brown', 'mandel']",2012-10-02
senate,"['nelson', 'mack']",2012-10-02
senate,"['mccaskill', 'akin']",2012-10-02
senate,"['heller', 'berkley']",2012-10-02
senate,"['kaine', 'allen']",2012-10-02
senate,"['whitehouse', 'hinckley']",2012-10-02
senate,"['kaine', 'allen']",2012-10-03
senate,"['nelson', 'mack']",2012-10-03
senate,"['brown', 'mandel']",2012-10-03
senate,"['cruz', 'sadler']",2012-10-03
senate,"['carmona', 'flake']",2012-10-03
senate,"['baldwin', 'thompson']",2012-10-03
senate,"['mccaskill', 'akin']",2012-10-03
senate,"['mccaskill', 'akin']",2012-10-03
senate,"['mcmahon', 'murphy']",2012-10-04
senate,"['cantwell', 'baumgartner']",2012-10-04
senate,"['heller', 'berkley']",2012-10-05
senate,"['kaine', 'allen']",2012-10-05
senate,"['cantwell', 'baumgartner']",2012-10-06
senate,"['brown', 'mandel']",2012-10-07
senate,"['warren', 'brown']",2012-10-07
senate,"['nelson', 'mack']",2012-10-08
senate,"['baldwin', 'thompson']",2012-10-08
senate,"['stabenow', 'hoekstra']",2012-10-08
senate,"['stabenow', 'hoekstra']",2012-10-08
senate,"['brown', 'mandel']",2012-10-08
senate,"['kaine', 'allen']",2012-10-08
senate,"['nelson', 'mack']",2012-10-08
senate,"['klobuchar', 'bills']",2012-10-09
senate,"['casey', 'smith']",2012-10-09
senate,"['berg', 'heitkamp']",2012-10-09
senate,"['brown', 'warren']",2012-10-09
senate,"['murphy', 'mcmahon']",2012-10-09
senate,"['casey', 'smith']",2012-10-10
senate,"['king', 'summers']",2012-10-10
senate,"['tester', 'rehberg']",2012-10-10
senate,"['heller', 'berkley']",2012-10-10
senate,"['heller', 'berkley']",2012-10-10
senate,"['brown', 'mandel']",2012-10-10
senate,"['whitehouse', 'hinckley']",2012-10-10
senate,"['stabenow', 'hoekstra']",2012-10-11
senate,"['feinstein', 'emken']",2012-10-11
senate,"['heinrich', 'wilson']",2012-10-11
senate,"['heller', 'berkley']",2012-10-11
senate,"['heller', 'berkley']",2012-10-11
senate,"['baldwin', 'thompson']",2012-10-11
senate,"['kaine', 'allen']",2012-10-11
senate,"['nelson', 'mack']",2012-10-11
senate,"['brown', 'mandel']",2012-10-11
senate,"['kaine', 'allen']",2012-10-11
senate,"['allen', 'kaine']",2012-10-11
senate,"['warren', 'brown']",2012-10-11
senate,"['warren', 'brown']",2012-10-11
senate,"['casey', 'smith']",2012-10-11
senate,"['menendez', 'kyrillos']",2012-10-12
senate,"['casey', 'smith']",2012-10-12
senate,"['baldwin', 'thompson']",2012-10-12
senate,"['nelson', 'mack']",2012-10-12
senate,"['brown', 'mandel']",2012-10-12
senate,"['carmona', 'flake']",2012-10-13
senate,"['brown', 'mandel']",2012-10-13
senate,"['nelson', 'mack']",2012-10-14
senate,"['kaine', 'allen']",2012-10-15
senate,"['nelson', 'mack']",2012-10-15
senate,"['nelson', 'mack']",2012-10-15
senate,"['mourdock', 'donnelly']",2012-10-15
senate,"['stabenow', 'hoekstra']",2012-10-15
senate,"['heinrich', 'wilson']",2012-10-15
senate,"['casey', 'smith']",2012-10-15
senate,"['casey', 'smith']",2012-10-15
senate,"['rehberg', 'tester']",2012-10-16
senate,"['casey', 'smith']",2012-10-16
senate,"['menendez', 'kyrillos']",2012-10-16
senate,"['thompson', 'baldwin']",2012-10-17
senate,"['murphy', 'mcmahon']",2012-10-17
senate,"['cantwell', 'baumgartner']",2012-10-18
senate,"['murphy', 'mcmahon']",2012-10-18
senate,"['klobuchar', 'bills']",2012-10-18
senate,"['heller', 'berkley']",2012-10-18
senate,"['brown', 'mandel']",2012-10-18
senate,"['baldwin', 'thompson']",2012-10-18
senate,"['heller', 'berkley']",2012-10-18
senate,"['brown', 'mandel']",2012-10-19
senate,"['mccaskill', 'akin']",2012-10-19
senate,"['feinstein', 'emken']",2012-10-19
senate,"['berg', 'heitkamp']",2012-10-20
senate,"['menendez', 'kyrillos']",2012-10-20
senate,"['brown', 'mandel']",2012-10-20
senate,"['nelson', 'mack']",2012-10-20
senate,"['menendez', 'kyrillos']",2012-10-20
senate,"['nelson', 'mack']",2012-10-20
senate,"['baldwin', 'thompson']",2012-10-21
senate,"['mccaskill', 'akin']",2012-10-21
senate,"['cantwell', 'baumgartner']",2012-10-21
senate,"['kaine', 'allen']",2012-10-21
senate,"['murphy', 'mcmahon']",2012-10-21
senate,"['thompson', 'baldwin']",2012-10-22
senate,"['casey', 'smith']",2012-10-22
senate,"['brown', 'mandel']",2012-10-22
senate,"['brown', 'mandel']",2012-10-22
senate,"['cardin', 'bongino']",2012-10-22
senate,"['murphy', 'mcmahon']",2012-10-23
senate,"['murphy', 'mcmahon']",2012-10-23
senate,"['berg', 'heitkamp']",2012-10-23
senate,"['nelson', 'mack']",2012-10-23
senate,"['klobuchar', 'bills']",2012-10-23
senate,"['heller', 'berkley']",2012-10-24
senate,"['brown', 'mandel']",2012-10-24
senate,"['brown', 'mandel']",2012-10-24
senate,"['warren', 'brown']",2012-10-24
senate,"['murphy', 'mcmahon']",2012-10-24
senate,"['gillibrand', 'long']",2012-10-25
senate,"['feinstein', 'emken']",2012-10-25
senate,"['flake', 'carmona']",2012-10-25
senate,"['heller', 'berkley']",2012-10-25
senate,"['heller', 'berkley']",2012-10-25
senate,"['gillibrand', 'long']",2012-10-26
senate,"['kaine', 'allen']",2012-10-26
senate,"['warren', 'brown']",2012-10-26
senate,"['casey', 'smith']",2012-10-26
senate,"['gillibrand', 'long']",2012-10-27
senate,"['casey', 'smith']",2012-10-27
senate,"['mccaskill', 'akin']",2012-10-27
senate,"['allen', 'kaine']",2012-10-27
senate,"['thompson', 'baldwin']",2012-10-28
senate,"['brown', 'mandel']",2012-10-28
senate,"['brown', 'mandel']",2012-10-28
senate,"['kaine', 'allen']",2012-10-28
senate,"['corker', 'clayton']",2012-10-28
senate,"['fischer', 'kerrey']",2012-10-28
senate,"['nelson', 'mack']",2012-10-28
senate,"['warren', 'brown']",2012-10-29
senate,"['brown', 'mandel']",2012-10-29
senate,"['nelson', 'mack']",2012-10-29
senate,"['nelson', 'mack']",2012-10-29
senate,"['klobuchar', 'bills']",2012-10-29
senate,"['cardin', 'bongino']",2012-10-29
senate,"['hirono', 'lingle']",2012-10-29
senate,"['murphy', 'mcmahon']",2012-10-29
senate,"['brown', 'mandel']",2012-10-30
senate,"['berg', 'heitkamp']",2012-10-30
senate,"['warren', 'brown']",2012-10-30
senate,"['nelson', 'mack']",2012-10-30
senate,"['heinrich', 'wilson']",2012-10-30
senate,"['klobuchar', 'bills']",2012-10-30
senate,"['menendez', 'kyrillos']",2012-10-30
senate,"['allen', 'kaine']",2012-10-31
senate,"['whitehouse', 'hinckley']",2012-10-31
senate,"['stabenow', 'hoekstra']",2012-10-31
senate,"['stabenow', 'hoekstra']",2012-10-31
senate,"['mccaskill', 'akin']",2012-10-31
senate,"['nelson', 'mack']",2012-10-31
senate,"['nelson', 'mack']",2012-10-31
senate,"['heller', 'berkley']",2012-10-31
senate,"['kaine', 'allen']",2012-10-31
senate,"['brown', 'mandel']",2012-10-31
senate,"['brown', 'mandel']",2012-10-31
senate,"['brown', 'mandel']",2012-10-31
senate,"['baldwin', 'thompson']",2012-10-31
senate,"['casey', 'smith']",2012-10-31
senate,"['cantwell', 'baumgartner']",2012-11-01
senate,"['hirono', 'lingle']",2012-11-01
senate,"['thompson', 'baldwin']",2012-11-01
senate,"['baldwin', 'thompson']",2012-11-01
senate,"['klobuchar', 'bills']",2012-11-01
senate,"['warren', 'brown']",2012-11-02
senate,"['donnelly', 'mourdock']",2012-11-02
senate,"['king', 'summers']",2012-11-02
senate,"['fischer', 'kerrey']",2012-11-02
senate,"['donnelly', 'mourdock']",2012-11-02
senate,"['tester', 'rehberg']",2012-11-02
senate,"['baldwin', 'thompson']",2012-11-02
senate,"['baldwin', 'thompson']",2012-11-02
senate,"['kaine', 'allen']",2012-11-02
senate,"['murphy', 'mcmahon']",2012-11-02
senate,"['brown', 'mandel']",2012-11-03
senate,"['brown', 'mandel']",2012-11-03
senate,"['feinstein', 'emken']",2012-11-03
senate,"['cantwell', 'baumgartner']",2012-11-03
senate,"['stabenow', 'hoekstra']",2012-11-03
senate,"['nelson', 'mack']",2012-11-03
senate,"['casey', 'smith']",2012-11-03
senate,"['klobuchar', 'bills']",2012-11-03
senate,"['baldwin', 'thompson']",2012-11-03
senate,"['casey', 'smith']",2012-11-03
senate,"['rehberg', 'tester']",2012-11-04
senate,"['tester', 'rehberg']",2012-11-04
senate,"['mccaskill', 'akin']",2012-11-04
senate,"['kaine', 'allen']",2012-11-04
senate,"['warren', 'brown']",2012-11-04
senate,"['stabenow', 'hoekstra']",2012-11-04
senate,"['nelson', 'mack']",2012-11-04
senate,"['nelson', 'mack']",2012-11-04
senate,"['brown', 'mandel']",2012-11-04
senate,"['mccaskill', 'akin']",2012-11-04
senate,"['casey', 'smith']",2012-11-04
senate,"['flake', 'carmona']",2012-11-04
senate,"['brown', 'mandel']",2012-11-04
senate,"['king', 'summers']",2012-11-04
senate,"['klobuchar', 'bills']",2012-11-05
senate,"['brown', 'warren']",2012-11-05
senate,"['kaine', 'allen']",2012-11-05
senate,"['kaine', 'allen']",2012-11-05
senate,"['king', 'summers']",2012-11-05
senate,"['stabenow', 'hoekstra']",2012-11-05
senate,"['heller', 'berkley']",2012-11-05
senate,"['brown', 'mandel']",2012-11-05
senate,"['brown', 'mandel']",2012-11-05
senate,"['brown', 'mandel']",2012-11-05
senate,"['markey', 'lynch']",2013-01-30
senate,"['brown', 'lynch']",2013-01-30
senate,"['brown', 'markey']",2013-01-30
senate,"['lynch', 'winslow']",2013-02-15
senate,"['markey', 'winslow']",2013-02-15
senate,"['markey', 'lynch']",2013-02-15
senate,"['markey', 'sullivan']",2013-03-07
senate,"['markey', 'lynch']",2013-03-07
senate,"['markey', 'sullivan']",2013-03-26
senate,"['markey', 'lynch']",2013-03-26
senate,"['markey', 'sullivan']",2013-04-21
senate,"['markey', 'gomez']",2013-04-21
senate,"['gomez', 'sullivan']",2013-04-21
senate,"['markey', 'lynch']",2013-04-21
senate,"['markey', 'gomez']",2013-05-02
senate,"['markey', 'gomez']",2013-05-03
senate,"['markey', 'gomez']",2013-05-09
senate,"['markey', 'gomez']",2013-05-09
senate,"['hagan', 'foxx']",2013-05-22
senate,"['hagan', 'tillis']",2013-05-22
senate,"['hagan', 'berger']",2013-05-22
senate,"['peters', 'rogers']",2013-05-22
senate,"['markey', 'gomez']",2013-05-23
senate,"['markey', 'gomez']",2013-06-04
senate,"['peters', 'rogers']",2013-06-05
senate,"['peters', 'land']",2013-06-05
senate,"['booker', 'lonegan']",2013-06-10
senate,"['markey', 'gomez']",2013-06-10
senate,"['markey', 'gomez']",2013-06-11
senate,"['markey', 'gomez']",2013-06-11
senate,"['booker', 'lonegan']",2013-06-13
senate,"['markey', 'gomez']",2013-06-16
senate,"['booker', 'lonegan']",2013-06-17
senate,"['hagan', 'tillis']",2013-06-18
senate,"['hagan', 'berger']",2013-06-18
senate,"['hagan', 'foxx']",2013-06-18
senate,"['markey', 'gomez']",2013-06-21
senate,"['markey', 'gomez']",2013-06-21
senate,"['markey', 'gomez']",2013-06-21
senate,"['markey', 'gomez']",2013-06-23
senate,"['markey', 'gomez']",2013-06-24
senate,"['schweitzer', 'daines']",2013-06-25
senate,"['racicot', 'schweitzer']",2013-06-25
senate,"['booker', 'lonegan']",2013-07-09
senate,"['booker', 'pallone']",2013-07-09
senate,"['booker', 'pallone']",2013-07-16
senate,"['hagan', 'tillis']",2013-07-17
senate,"['enzi', 'cheney']",2013-07-23
senate,"['begich', 'palin']",2013-07-30
senate,"['begich', 'treadwell']",2013-07-30
senate,"['peters', 'land']",2013-08-01
senate,"['cotton', 'pryor']",2013-08-06
senate,"['gingrey', 'nunn']",2013-08-06
senate,"['gingrey', 'broun']",2013-08-06
senate,"['nunn', 'kingston']",2013-08-06
senate,"['nunn', 'handel']",2013-08-06
senate,"['nunn', 'broun']",2013-08-06
senate,"['booker', 'pallone']",2013-08-07
senate,"['booker', 'lonegan']",2013-08-07
senate,"['hagan', 'tillis']",2013-08-13
senate,"['cassidy', 'landrieu']",2013-08-19
senate,"['booker', 'lonegan']",2013-08-20
senate,"['landrieu', 'cassidy']",2013-08-20
senate,"['begich', 'palin']",2013-08-21
senate,"['booker', 'lonegan']",2013-08-29
senate,"['begich', 'treadwell']",2013-08-30
senate,"['capito', 'tennant']",2013-08-30
senate,"['graham', 'bright']",2013-09-08
senate,"['hagan', 'tillis']",2013-09-10
senate,"['hagan', 'berger']",2013-09-10
senate,"['rounds', 'weiland']",2013-09-10
senate,"['booker', 'lonegan']",2013-09-11
senate,"['peters', 'land']",2013-09-12
senate,"['shaheen', 'brown']",2013-09-17
senate,"['booker', 'lonegan']",2013-09-20
senate,"['booker', 'lonegan']",2013-09-23
senate,"['booker', 'lonegan']",2013-09-24
senate,"['capito', 'tennant']",2013-09-24
senate,"['booker', 'lonegan']",2013-10-01
senate,"['booker', 'lonegan']",2013-10-08
senate,"['booker', 'lonegan']",2013-10-08
senate,"['booker', 'lonegan']",2013-10-09
senate,"['booker', 'lonegan']",2013-10-10
senate,"['pryor', 'cotton']",2013-10-14
senate,"['booker', 'lonegan']",2013-10-14
senate,"['booker', 'lonegan']",2013-10-14
senate,"['booker', 'lonegan']",2013-10-15
senate,"['shaheen', 'bass']",2013-10-21
senate,"['shaheen', 'rubens']",2013-10-21
senate,"['cotton', 'pryor']",2013-10-24
senate,"['graham', 'bright']",2013-10-30
senate,"['peters', 'land']",2013-11-08
senate,"['hagan', 'tillis']",2013-11-12
senate,"['brannon', 'hagan']",2013-11-12
senate,"['hagan', 'grant']",2013-11-12
senate,"['hagan', 'harris']",2013-11-12
senate,"['collins', 'bellows']",2013-11-13
senate,"['daines', 'walsh']",2013-11-19
senate,"['daines', 'bohlinger']",2013-11-19
senate,"['peters', 'land']",2013-11-20
senate,"['udall', 'buck']",2013-11-20
senate,"['udall', 'baumgardner']",2013-11-20
senate,"['udall', 'mcmillan']",2013-11-20
senate,"['udall', 'stephens']",2013-11-20
senate,"['udall', 'aspiri']",2013-11-20
senate,"['udall', 'hill']",2013-11-20
senate,"['landrieu', 'cassidy']",2013-11-22
senate,"['braley', 'ernst']",2013-11-25
senate,"['braley', 'clovis']",2013-11-25
senate,"['braley', 'whitaker']",2013-11-25
senate,"['braley', 'young']",2013-11-25
senate,"['braley', 'jacobs']",2013-11-25
senate,"['durbin', 'oberweis']",2013-11-26
senate,"['durbin', 'koppie']",2013-11-26
senate,"['durbin', 'truax']",2013-11-26
senate,"['udall', 'buck']",2013-12-06
senate,"['udall', 'stephens']",2013-12-06
senate,"['udall', 'hill']",2013-12-06
senate,"['udall', 'baumgardner']",2013-12-06
senate,"['land', 'peters']",2013-12-10
senate,"['hagan', 'harris']",2013-12-10
senate,"['hagan', 'tillis']",2013-12-10
senate,"['flynn', 'hagan']",2013-12-10
senate,"['hagan', 'grant']",2013-12-10
senate,"['brannon', 'hagan']",2013-12-10
senate,"['land', 'peters']",2014-01-13
senate,"['tillis', 'hagan']",2014-01-14
senate,"['brannon', 'hagan']",2014-01-14
senate,"['grant', 'hagan']",2014-01-14
senate,"['harris', 'hagan']",2014-01-14
senate,"['flynn', 'hagan']",2014-01-14
senate,"['shaheen', 'brown']",2014-01-15
senate,"['shaheen', 'smith']",2014-01-15
senate,"['shaheen', 'testerman']",2014-01-15
senate,"['shaheen', 'rubens']",2014-01-15
senate,"['land', 'peters']",2014-01-17
senate,"['warner', 'gillespie']",2014-01-21
senate,"['warner', 'gillespie']",2014-01-23
senate,"['warner', 'gillespie']",2014-01-23
senate,"['tillis', 'hagan']",2014-01-27
senate,"['brannon', 'hagan']",2014-01-27
senate,"['cassidy', 'landrieu']",2014-01-30
senate,"['shaheen', 'brown']",2014-01-30
senate,"['shaheen', 'brown']",2014-02-03
senate,"['grimes', 'mcconnell']",2014-02-03
senate,"['lankford', 'shannon']",2014-02-03
senate,"['begich', 'treadwell']",2014-02-04
senate,"['begich', 'sullivan']",2014-02-04
senate,"['osborn', 'sasse']",2014-02-05
senate,"['udall', 'buck']",2014-02-06
senate,"['udall', 'baumgardner']",2014-02-06
senate,"['udall', 'stephens']",2014-02-06
senate,"['udall', 'hill']",2014-02-06
senate,"['cotton', 'pryor']",2014-02-06
senate,"['udall', 'mcmillan']",2014-02-06
senate,"['grimes', 'mcconnell']",2014-02-07
senate,"['landrieu', 'cassidy']",2014-02-11
senate,"['landrieu', 'cassidy']",2014-02-11
senate,"['tillis', 'hagan']",2014-02-13
senate,"['alexander', 'hagan']",2014-02-13
senate,"['grant', 'hagan']",2014-02-13
senate,"['brannon', 'hagan']",2014-02-13
senate,"['harris', 'hagan']",2014-02-13
senate,"['mcconnell', 'grimes']",2014-02-13
senate,"['land', 'peters']",2014-02-14
senate,"['hanabusa', 'schatz']",2014-02-17
senate,"['wolf', 'taylor']",2014-02-21
senate,"['roberts', 'taylor']",2014-02-21
senate,"['roberts', 'wolf']",2014-02-21
senate,"['cotton', 'pryor']",2014-02-21
senate,"['capito', 'tennant']",2014-02-24
senate,"['hanabusa', 'schatz']",2014-02-25
senate,"['braley', 'clovis']",2014-02-25
senate,"['braley', 'whitaker']",2014-02-25
senate,"['braley', 'ernst']",2014-02-25
senate,"['braley', 'jacobs']",2014-02-25
senate,"['graham', 'bright']",2014-02-26
senate,"['rounds', 'weiland']",2014-02-28
senate,"['booker', 'sabrin']",2014-03-03
senate,"['franken', 'ortman']",2014-03-04
senate,"['franken', 'mcfadden']",2014-03-04
senate,"['franken', 'dahlberg']",2014-03-04
senate,"['franken', 'abeler']",2014-03-04
senate,"['warner', 'gillespie']",2014-03-05
senate,"['shaheen', 'brown']",2014-03-06
senate,"['udall', 'gardner']",2014-03-10
senate,"['hagan', 'tillis']",2014-03-11
senate,"['hagan', 'grant']",2014-03-11
senate,"['alexander', 'hagan']",2014-03-11
senate,"['harris', 'hagan']",2014-03-11
senate,"['tillis', 'brannon']",2014-03-11
senate,"['brannon', 'hagan']",2014-03-11
senate,"['braley', 'jacobs']",2014-03-13
senate,"['braley', 'ernst']",2014-03-13
senate,"['braley', 'whitaker']",2014-03-13
senate,"['braley', 'clovis']",2014-03-13
senate,"['shaheen', 'brown']",2014-03-17
senate,"['shaheen', 'brown']",2014-03-17
senate,"['peters', 'land']",2014-03-17
senate,"['udall', 'gardner']",2014-03-18
senate,"['daines', 'walsh']",2014-03-19
senate,"['tillis', 'brannon']",2014-03-20
senate,"['perdue', 'kingston']",2014-03-20
senate,"['begich', 'miller']",2014-03-24
senate,"['treadwell', 'begich']",2014-03-24
senate,"['begich', 'sullivan']",2014-03-24
senate,"['udall', 'weh']",2014-03-25
senate,"['udall', 'clements']",2014-03-25
senate,"['braley', 'whitaker']",2014-03-27
senate,"['braley', 'ernst']",2014-03-27
senate,"['braley', 'clovis']",2014-03-27
senate,"['braley', 'jacobs']",2014-03-27
senate,"['warner', 'gillespie']",2014-03-27
senate,"['perdue', 'kingston']",2014-03-28
senate,"['cochran', 'childers']",2014-03-31
senate,"['mcdaniel', 'childers']",2014-03-31
senate,"['tillis', 'hagan']",2014-04-02
senate,"['brannon', 'hagan']",2014-04-02
senate,"['tillis', 'brannon']",2014-04-02
senate,"['grant', 'hagan']",2014-04-02
senate,"['alexander', 'hagan']",2014-04-02
senate,"['perdue', 'nunn']",2014-04-02
senate,"['kingston', 'nunn']",2014-04-02
senate,"['gingrey', 'nunn']",2014-04-02
senate,"['broun', 'nunn']",2014-04-02
senate,"['nunn', 'handel']",2014-04-02
senate,"['harris', 'hagan']",2014-04-02
senate,"['land', 'peters']",2014-04-03
senate,"['merkley', 'wheby']",2014-04-04
senate,"['merkley', 'conger']",2014-04-04
senate,"['cochran', 'mcdaniel']",2014-04-08
senate,"['tillis', 'brannon']",2014-04-08
senate,"['grant', 'hagan']",2014-04-08
senate,"['hagan', 'tillis']",2014-04-08
senate,"['brannon', 'hagan']",2014-04-08
senate,"['harris', 'hagan']",2014-04-08
senate,"['alexander', 'hagan']",2014-04-08
senate,"['tillis', 'brannon']",2014-04-08
senate,"['pryor', 'cotton']",2014-04-08
senate,"['pryor', 'cotton']",2014-04-08
senate,"['peters', 'land']",2014-04-08
senate,"['ernst', 'jacobs']",2014-04-09
senate,"['braley', 'jacobs']",2014-04-09
senate,"['braley', 'clovis']",2014-04-09
senate,"['sasse', 'domina']",2014-04-09
senate,"['braley', 'ernst']",2014-04-09
senate,"['braley', 'whitaker']",2014-04-09
senate,"['osborn', 'domina']",2014-04-09
senate,"['ernst', 'jacobs']",2014-04-09
senate,"['pryor', 'cotton']",2014-04-09
senate,"['shaheen', 'brown']",2014-04-10
senate,"['durbin', 'oberweis']",2014-04-11
senate,"['jacobs', 'ernst']",2014-04-14
senate,"['cornyn', 'alameel']",2014-04-15
senate,"['land', 'peters']",2014-04-15
senate,"['ernst', 'jacobs']",2014-04-17
senate,"['perdue', 'kingston']",2014-04-18
senate,"['roberts', 'sebelius']",2014-04-18
senate,"['roberts', 'taylor']",2014-04-18
senate,"['hagan', 'tillis']",2014-04-23
