,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
805,north carolina governor,governor,NC,"['mccrory', 'perdue']",ppp (d),"{'mccrory': 46.0, 'perdue': 39.0}",mccrory,7.0,2011-05-20,mccrory,0
806,kentucky governor,governor,KY,"['beshear', 'williams']",cn|2/braun research,"{'beshear': 51.0, 'williams': 30.0}",beshear,21.0,2011-06-10,<BLANK>,0
807,washington governor,governor,WA,"['inslee', 'mckenna']",surveyusa,"{'inslee': 47.0, 'mckenna': 44.0}",inslee,3.0,2011-06-27,inslee,0
808,utah governor,governor,UT,"['herbert', 'matheson']",deseret news/ksl,"{'herbert': 48.0, 'matheson': 45.0}",herbert,3.0,2011-06-30,<BLANK>,0
809,north carolina governor,governor,NC,"['mccrory', 'perdue']",ppp (d),"{'mccrory': 47.0, 'perdue': 39.0}",mccrory,8.0,2011-07-15,mccrory,0
810,north carolina governor,governor,NC,"['mccrory', 'perdue']",civitas (r),"{'mccrory': 55.0, 'perdue': 35.0}",mccrory,20.0,2011-07-19,mccrory,0
811,utah governor,governor,UT,"['herbert', 'matheson']",ppp (d),"{'herbert': 45.0, 'matheson': 43.0}",herbert,2.0,2011-07-22,<BLANK>,0
812,kentucky governor,governor,KY,"['beshear', 'williams']",surveyusa,"{'beshear': 52.0, 'williams': 28.0}",beshear,24.0,2011-07-31,<BLANK>,0
813,kentucky governor,governor,KY,"['beshear', 'williams']",ppp (d),"{'beshear': 55.0, 'williams': 28.0, 'galbraith': 10.0}",beshear,27.0,2011-08-30,<BLANK>,0
814,west virginia governor,governor,WV,"['tomblin', 'maloney']",ppp (d),"{'tomblin': 46.0, 'maloney': 40.0}",tomblin,6.0,2011-09-07,<BLANK>,0
815,north carolina governor,governor,NC,"['mccrory', 'perdue']",ppp (d),"{'mccrory': 45.0, 'perdue': 41.0}",mccrory,4.0,2011-09-08,mccrory,0
816,north carolina governor,governor,NC,"['mccrory', 'perdue']",magellan strategies (r),"{'mccrory': 44.0, 'perdue': 43.0}",mccrory,1.0,2011-09-12,mccrory,0
817,missouri governor,governor,MO,"['nixon', 'kinder']",ppp (d),"{'nixon': 50.0, 'kinder': 31.0}",nixon,19.0,2011-09-14,<BLANK>,0
818,washington governor,governor,WA,"['mckenna', 'inslee']",surveyusa,"{'mckenna': 44.0, 'inslee': 38.0}",mckenna,6.0,2011-09-26,inslee,0
819,kentucky governor,governor,KY,"['beshear', 'williams']",surveyusa,"{'beshear': 57.0, 'williams': 26.0, 'galbraith': 8.0}",beshear,31.0,2011-10-03,<BLANK>,0
820,west virginia governor,governor,WV,"['tomblin', 'maloney']",ppp (d),"{'tomblin': 47.0, 'maloney': 46.0}",tomblin,1.0,2011-10-03,<BLANK>,0
821,north carolina governor,governor,NC,"['mccrory', 'perdue']",ppp (d),"{'mccrory': 47.0, 'perdue': 42.0}",mccrory,5.0,2011-10-05,mccrory,0
822,washington governor,governor,WA,"['mckenna', 'inslee']",the washington poll,"{'mckenna': 44.0, 'inslee': 38.0}",mckenna,6.0,2011-10-31,inslee,0
823,kentucky governor,governor,KY,"['beshear', 'williams']",surveyusa,"{'beshear': 54.0, 'williams': 29.0, 'galbraith': 9.0}",beshear,25.0,2011-11-03,<BLANK>,0
824,north carolina governor,governor,NC,"['mccrory', 'perdue']",ppp (d),"{'mccrory': 48.0, 'perdue': 39.0}",mccrory,9.0,2011-11-04,mccrory,0
825,mississippi governor,governor,MS,"['bryant', 'dupree']",ppp (d),"{'bryant': 54.0, 'dupree': 40.0}",bryant,14.0,2011-11-07,bryant,0
826,washington governor,governor,WA,"['mckenna', 'inslee']",surveyusa,"{'mckenna': 44.0, 'inslee': 38.0}",mckenna,6.0,2011-11-23,inslee,0
827,montana governor,governor,MT,"['hill', 'bullock']",ppp (d),"{'hill': 39.0, 'bullock': 38.0}",hill,1.0,2011-12-06,bullock,0
828,north carolina governor,governor,NC,"['mccrory', 'perdue']",ppp (d),"{'mccrory': 50.0, 'perdue': 40.0}",mccrory,10.0,2011-12-09,mccrory,0
829,washington governor,governor,WA,"['mckenna', 'inslee']",surveyusa,"{'mckenna': 46.0, 'inslee': 43.0}",mckenna,3.0,2012-01-17,inslee,0
830,north carolina governor,governor,NC,"['mccrory', 'perdue']",ppp (d),"{'mccrory': 52.0, 'perdue': 41.0}",mccrory,11.0,2012-01-17,mccrory,0
831,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",marquette university,"{'walker': 50.0, 'barrett': 44.0}",walker,6.0,2012-01-25,<BLANK>,0
832,wisconsin governor recall election,governor,WI,"['walker', 'falk']",marquette university,"{'walker': 49.0, 'falk': 42.0}",walker,7.0,2012-01-25,<BLANK>,0
833,washington governor,governor,WA,"['mckenna', 'inslee']",elway poll,"{'mckenna': 45.0, 'inslee': 36.0}",mckenna,9.0,2012-02-14,inslee,0
834,washington governor,governor,WA,"['mckenna', 'inslee']",surveyusa,"{'mckenna': 49.0, 'inslee': 39.0}",mckenna,10.0,2012-02-17,inslee,0
835,washington governor,governor,WA,"['mckenna', 'inslee']",ppp (d),"{'mckenna': 42.0, 'inslee': 42.0}",,,2012-02-22,inslee,0
836,wisconsin governor recall election,governor,WI,"['barrett', 'walker']",ppp (d),"{'barrett': 49.0, 'walker': 46.0}",barrett,3.0,2012-02-28,<BLANK>,0
837,wisconsin governor recall election,governor,WI,"['falk', 'walker']",ppp (d),"{'falk': 48.0, 'walker': 47.0}",falk,1.0,2012-02-28,<BLANK>,0
838,north carolina governor,governor,NC,"['mccrory', 'etheridge']",ppp (d),"{'mccrory': 46.0, 'etheridge': 36.0}",mccrory,10.0,2012-03-13,mccrory,0
839,wisconsin governor recall election,governor,WI,"['walker', 'falk']",marquette university,"{'walker': 49.0, 'falk': 45.0}",walker,4.0,2012-03-27,<BLANK>,0
840,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",marquette university,"{'walker': 47.0, 'barrett': 45.0}",walker,2.0,2012-03-27,<BLANK>,0
841,indiana governor,governor,IN,"['pence', 'gregg']",howey/depauw,"{'pence': 44.0, 'gregg': 31.0}",pence,13.0,2012-04-06,pence,0
842,north carolina governor,governor,NC,"['mccrory', 'etheridge']",rasmussen reports,"{'mccrory': 46.0, 'etheridge': 35.0}",mccrory,11.0,2012-04-11,mccrory,0
843,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",daily kos/ppp (d),"{'walker': 50.0, 'barrett': 45.0}",walker,5.0,2012-04-16,<BLANK>,0
844,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",wmur/unh,"{'lamontagne': 29.0, 'hassan': 34.0}",hassan,5.0,2012-04-24,hassan,0
845,north carolina governor,governor,NC,"['dalton', 'etheridge']",ppp (d),"{'dalton': 26.0, 'etheridge': 25.0}",dalton,1.0,2012-04-24,<BLANK>,0
846,north carolina governor,governor,NC,"['dalton', 'etheridge']",ppp (d),"{'dalton': 36.0, 'etheridge': 26.0}",dalton,10.0,2012-04-30,<BLANK>,0
847,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",marquette university,"{'walker': 48.0, 'barrett': 47.0}",walker,1.0,2012-05-02,<BLANK>,0
848,wisconsin governor recall election,governor,WI,"['walker', 'falk']",marquette university,"{'walker': 49.0, 'falk': 43.0}",walker,6.0,2012-05-02,<BLANK>,0
849,wisconsin governor recall election,governor,WI,"['barrett', 'falk']",marquette university,"{'barrett': 38.0, 'falk': 20.0, 'lafollette': 8.0, 'vinehout': 7.0}",barrett,18.0,2012-05-02,<BLANK>,0
850,montana governor,governor,MT,"['hill', 'bullock']",ppp (d),"{'hill': 39.0, 'bullock': 39.0}",,,2012-05-03,bullock,0
851,north carolina governor,governor,NC,"['dalton', 'etheridge']",ppp (d),"{'dalton': 34.0, 'etheridge': 29.0}",dalton,5.0,2012-05-07,<BLANK>,0
852,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",rasmussen reports,"{'walker': 50.0, 'barrett': 45.0}",walker,5.0,2012-05-10,<BLANK>,0
853,washington governor,governor,WA,"['mckenna', 'inslee']",surveyusa,"{'mckenna': 40.0, 'inslee': 38.0}",mckenna,2.0,2012-05-11,inslee,0
854,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",weaskamerica,"{'walker': 52.0, 'barrett': 43.0}",walker,9.0,2012-05-14,<BLANK>,0
855,north carolina governor,governor,NC,"['mccrory', 'dalton']",ppp (d),"{'mccrory': 46.0, 'dalton': 40.0}",mccrory,6.0,2012-05-15,mccrory,0
856,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",daily kos/ppp (d),"{'walker': 49.0, 'barrett': 45.0}",walker,4.0,2012-05-15,<BLANK>,0
857,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",ppp (d),"{'lamontagne': 40.0, 'hassan': 39.0}",lamontagne,1.0,2012-05-16,hassan,0
858,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",marquette university,"{'walker': 50.0, 'barrett': 44.0}",walker,6.0,2012-05-16,<BLANK>,0
859,north carolina governor,governor,NC,"['mccrory', 'dalton']",rasmussen reports,"{'mccrory': 50.0, 'dalton': 41.0}",mccrory,9.0,2012-05-17,mccrory,0
860,vermont governor,governor,VT,"['shumlin', 'brock']",castleton state college,"{'shumlin': 60.0, 'brock': 27.0}",shumlin,33.0,2012-05-22,<BLANK>,0
861,north carolina governor,governor,NC,"['mccrory', 'dalton']",surveyusa,"{'mccrory': 44.0, 'dalton': 39.0}",mccrory,5.0,2012-05-23,mccrory,0
862,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",weaskamerica,"{'walker': 54.0, 'barrett': 42.0}",walker,12.0,2012-05-24,<BLANK>,0
863,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",wpr/st. norbert,"{'walker': 50.0, 'barrett': 45.0}",walker,5.0,2012-05-24,<BLANK>,0
864,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",marquette university,"{'walker': 52.0, 'barrett': 45.0}",walker,7.0,2012-05-30,<BLANK>,0
865,missouri governor,governor,MO,"['nixon', 'spence']",ppp (d),"{'nixon': 45.0, 'spence': 34.0}",nixon,11.0,2012-05-31,<BLANK>,0
866,washington governor,governor,WA,"['mckenna', 'inslee']",strategies 360 (d),"{'mckenna': 43.0, 'inslee': 39.0}",mckenna,4.0,2012-05-31,inslee,0
867,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",weaskamerica,"{'walker': 54.0, 'barrett': 42.0}",walker,12.0,2012-06-04,<BLANK>,0
868,wisconsin governor recall election,governor,WI,"['walker', 'barrett']",ppp (d),"{'walker': 50.0, 'barrett': 47.0}",walker,3.0,2012-06-04,<BLANK>,0
869,north carolina governor,governor,NC,"['mccrory', 'dalton']",ppp (d),"{'mccrory': 47.0, 'dalton': 40.0}",mccrory,7.0,2012-06-13,mccrory,0
870,washington governor,governor,WA,"['mckenna', 'inslee']",elway poll,"{'mckenna': 42.0, 'inslee': 40.0}",mckenna,2.0,2012-06-18,inslee,0
871,washington governor,governor,WA,"['mckenna', 'inslee']",ppp (d),"{'mckenna': 43.0, 'inslee': 40.0}",mckenna,3.0,2012-06-19,inslee,0
872,new hampshire governor,governor,NH,"['lamontagne', 'cilley']",rasmussen reports,"{'lamontagne': 41.0, 'cilley': 39.0}",lamontagne,2.0,2012-06-22,<BLANK>,0
873,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",rasmussen reports,"{'lamontagne': 42.0, 'hassan': 36.0}",lamontagne,6.0,2012-06-22,hassan,0
874,north dakota governor,governor,ND,"['dalrymple', 'taylor']",rasmussen reports,"{'dalrymple': 61.0, 'taylor': 26.0}",dalrymple,35.0,2012-07-15,<BLANK>,0
875,washington governor,governor,WA,"['mckenna', 'inslee']",surveyusa,"{'mckenna': 42.0, 'inslee': 41.0}",mckenna,1.0,2012-07-20,inslee,0
876,washington governor,governor,WA,"['inslee', 'mckenna']",elway poll,"{'mckenna': 36.0, 'inslee': 43.0}",inslee,7.0,2012-07-24,inslee,0
877,missouri governor,governor,MO,"['nixon', 'spence']",post-dispatch/mason-dixon,"{'nixon': 48.0, 'spence': 39.0}",nixon,9.0,2012-07-28,<BLANK>,0
878,north carolina governor,governor,NC,"['mccrory', 'dalton']",rasmussen reports,"{'mccrory': 46.0, 'dalton': 41.0}",mccrory,5.0,2012-08-04,mccrory,0
879,washington governor,governor,WA,"['inslee', 'mckenna']",surveyusa,"{'inslee': 48.0, 'mckenna': 45.0}",inslee,3.0,2012-08-04,inslee,0
880,north carolina governor,governor,NC,"['mccrory', 'dalton']",ppp (d)*,"{'mccrory': 45.0, 'dalton': 38.0}",mccrory,7.0,2012-08-08,mccrory,0
881,missouri governor,governor,MO,"['nixon', 'spence']",surveyusa*,"{'nixon': 51.0, 'spence': 37.0}",nixon,14.0,2012-08-13,<BLANK>,0
882,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",wmur/unh,"{'lamontagne': 33.0, 'hassan': 31.0}",lamontagne,2.0,2012-08-14,hassan,0
883,new hampshire governor,governor,NH,"['lamontagne', 'cilley']",wmur/unh,"{'lamontagne': 35.0, 'cilley': 31.0}",lamontagne,4.0,2012-08-14,<BLANK>,0
884,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",ppp (d),"{'lamontagne': 43.0, 'hassan': 45.0}",hassan,2.0,2012-08-15,hassan,0
885,new hampshire governor,governor,NH,"['lamontagne', 'cilley']",ppp (d),"{'lamontagne': 42.0, 'cilley': 42.0}",,,2012-08-15,<BLANK>,0
886,vermont governor,governor,VT,"['shumlin', 'brock']",castleton state college,"{'shumlin': 60.0, 'brock': 26.0}",shumlin,34.0,2012-08-22,<BLANK>,0
887,missouri governor,governor,MO,"['nixon', 'spence']",ppp (d),"{'nixon': 46.0, 'spence': 37.0}",nixon,9.0,2012-08-23,<BLANK>,0
888,north carolina governor,governor,NC,"['mccrory', 'dalton']",elon univ./charlotte observer,"{'mccrory': 52.0, 'dalton': 37.0}",mccrory,15.0,2012-09-03,mccrory,0
889,north carolina governor,governor,NC,"['mccrory', 'dalton']",ppp (d)*,"{'mccrory': 45.0, 'dalton': 39.0}",mccrory,6.0,2012-09-03,mccrory,0
890,north carolina governor,governor,NC,"['mccrory', 'dalton']",surveyusa/civitas (r)*,"{'mccrory': 55.0, 'dalton': 39.0}",mccrory,16.0,2012-09-07,mccrory,0
891,washington governor,governor,WA,"['inslee', 'mckenna']",surveyusa,"{'inslee': 49.0, 'mckenna': 44.0}",inslee,5.0,2012-09-11,inslee,0
892,montana governor,governor,MT,"['bullock', 'hill']",ppp (d)*,"{'bullock': 44.0, 'hill': 39.0}",bullock,5.0,2012-09-13,bullock,0
893,washington governor,governor,WA,"['inslee', 'mckenna']",elway poll,"{'inslee': 44.0, 'mckenna': 41.0}",inslee,3.0,2012-09-14,inslee,0
894,north carolina governor,governor,NC,"['mccrory', 'dalton']",rasmussen reports,"{'mccrory': 51.0, 'dalton': 38.0}",mccrory,13.0,2012-09-17,mccrory,0
895,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",arg*,"{'lamontagne': 47.0, 'hassan': 45.0}",lamontagne,2.0,2012-09-18,hassan,0
896,montana governor,governor,MT,"['bullock', 'hill']",mason-dixon*,"{'bullock': 44.0, 'hill': 43.0}",bullock,1.0,2012-09-21,bullock,0
897,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",rasmussen reports,"{'lamontagne': 48.0, 'hassan': 44.0}",lamontagne,4.0,2012-09-22,hassan,0
898,indiana governor,governor,IN,"['pence', 'gregg']",howey/depauw,"{'pence': 47.0, 'gregg': 34.0}",pence,13.0,2012-09-27,pence,0
899,north carolina governor,governor,NC,"['mccrory', 'dalton']",nbc/wsj/marist,"{'mccrory': 52.0, 'dalton': 39.0}",mccrory,13.0,2012-09-27,mccrory,0
900,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",nbc/wsj/marist,"{'hassan': 47.0, 'lamontagne': 45.0}",hassan,2.0,2012-09-27,hassan,0
901,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",nbc/wsj/marist,"{'lamontagne': 45.0, 'hassan': 47.0}",hassan,2.0,2012-09-27,hassan,0
902,north carolina governor,governor,NC,"['mccrory', 'dalton']",civitas (r)*,"{'mccrory': 49.0, 'dalton': 38.0}",mccrory,11.0,2012-09-28,mccrory,0
903,washington governor,governor,WA,"['inslee', 'mckenna']",rasmussen reports,"{'inslee': 46.0, 'mckenna': 45.0}",inslee,1.0,2012-09-28,inslee,0
904,north carolina governor,governor,NC,"['mccrory', 'dalton']",ppp (d)*,"{'mccrory': 47.0, 'dalton': 37.0}",mccrory,10.0,2012-10-01,mccrory,0
905,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",wmur/unh,"{'hassan': 42.0, 'lamontagne': 40.0}",hassan,2.0,2012-10-02,hassan,0
906,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",wmur/unh,"{'lamontagne': 40.0, 'hassan': 42.0}",hassan,2.0,2012-10-02,hassan,0
907,washington governor,governor,WA,"['inslee', 'mckenna']",surveyusa,"{'inslee': 48.0, 'mckenna': 42.0}",inslee,6.0,2012-10-03,inslee,0
908,north carolina governor,governor,NC,"['mccrory', 'dalton']",rasmussen reports,"{'mccrory': 54.0, 'dalton': 38.0}",mccrory,16.0,2012-10-04,mccrory,0
909,missouri governor,governor,MO,"['nixon', 'spence']",ppp (d),"{'nixon': 54.0, 'spence': 35.0}",nixon,19.0,2012-10-04,<BLANK>,0
910,north carolina governor,governor,NC,"['mccrory', 'dalton']",gravis marketing,"{'mccrory': 50.0, 'dalton': 33.0}",mccrory,17.0,2012-10-09,mccrory,0
911,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",wmur/unh,"{'hassan': 35.0, 'lamontagne': 39.0}",lamontagne,4.0,2012-10-11,hassan,0
912,montana governor,governor,MT,"['hill', 'bullock']",ppp (d)*,"{'hill': 43.0, 'bullock': 42.0}",hill,1.0,2012-10-11,bullock,0
913,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",arg,"{'hassan': 40.0, 'lamontagne': 46.0}",lamontagne,6.0,2012-10-12,hassan,0
914,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",rasmussen reports,"{'hassan': 48.0, 'lamontagne': 46.0}",hassan,2.0,2012-10-14,hassan,0
915,washington governor,governor,WA,"['inslee', 'mckenna']",rasmussen reports,"{'inslee': 47.0, 'mckenna': 45.0}",inslee,2.0,2012-10-16,inslee,0
916,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",suffolk/7news*,"{'hassan': 41.0, 'lamontagne': 38.0}",hassan,3.0,2012-10-16,hassan,0
917,north carolina governor,governor,NC,"['mccrory', 'dalton']",rasmussen reports,"{'mccrory': 52.0, 'dalton': 38.0}",mccrory,14.0,2012-10-16,mccrory,0
918,north carolina governor,governor,NC,"['mccrory', 'dalton']",ppp (d)*,"{'mccrory': 47.0, 'dalton': 37.0}",mccrory,10.0,2012-10-16,mccrory,0
919,washington governor,governor,WA,"['inslee', 'mckenna']",surveyusa,"{'inslee': 47.0, 'mckenna': 44.0}",inslee,3.0,2012-10-16,inslee,0
920,washington governor,governor,WA,"['inslee', 'mckenna']",the washington poll,"{'inslee': 47.0, 'mckenna': 46.0}",inslee,1.0,2012-10-18,inslee,0
921,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",rasmussen reports,"{'hassan': 46.0, 'lamontagne': 48.0}",lamontagne,2.0,2012-10-18,hassan,0
922,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",ppp (d),"{'hassan': 45.0, 'lamontagne': 43.0}",hassan,2.0,2012-10-19,hassan,0
923,north carolina governor,governor,NC,"['mccrory', 'dalton']",rasmussen reports,"{'mccrory': 53.0, 'dalton': 42.0}",mccrory,11.0,2012-10-20,mccrory,0
924,missouri governor,governor,MO,"['nixon', 'spence']",ppp (d),"{'nixon': 51.0, 'spence': 40.0}",nixon,11.0,2012-10-21,<BLANK>,0
925,washington governor,governor,WA,"['inslee', 'mckenna']",strategies 360 (d),"{'inslee': 46.0, 'mckenna': 46.0}",,,2012-10-22,inslee,0
926,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",unh,"{'hassan': 43.0, 'lamontagne': 35.0}",hassan,8.0,2012-10-23,hassan,0
927,north dakota governor,governor,ND,"['dalrymple', 'taylor']",rasmussen reports,"{'dalrymple': 53.0, 'taylor': 39.0}",dalrymple,14.0,2012-10-24,<BLANK>,0
928,north dakota governor,governor,ND,"['dalrymple', 'taylor']",forum/essman,"{'dalrymple': 59.0, 'taylor': 28.0}",dalrymple,31.0,2012-10-25,<BLANK>,0
929,washington governor,governor,WA,"['mckenna', 'inslee']",elway poll,"{'inslee': 45.0, 'mckenna': 47.0}",mckenna,2.0,2012-10-25,inslee,0
930,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",new england college,"{'hassan': 45.0, 'lamontagne': 45.0}",,,2012-10-26,hassan,0
931,missouri governor,governor,MO,"['nixon', 'spence']",post-dispatch/mason-dixon,"{'nixon': 48.0, 'spence': 42.0}",nixon,6.0,2012-10-27,<BLANK>,0
932,new hampshire governor,governor,NH,"['lamontagne', 'hassan']",rasmussen reports,"{'hassan': 46.0, 'lamontagne': 48.0}",lamontagne,2.0,2012-10-28,hassan,0
933,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",ppp (d),"{'hassan': 48.0, 'lamontagne': 44.0}",hassan,4.0,2012-10-28,hassan,0
934,north carolina governor,governor,NC,"['mccrory', 'dalton']",rasmussen reports,"{'mccrory': 54.0, 'dalton': 35.0}",mccrory,19.0,2012-10-29,mccrory,0
935,north carolina governor,governor,NC,"['mccrory', 'dalton']",elon university,"{'mccrory': 52.0, 'dalton': 38.0}",mccrory,14.0,2012-10-29,mccrory,0
936,north carolina governor,governor,NC,"['mccrory', 'dalton']",surveyusa*,"{'mccrory': 53.0, 'dalton': 36.0}",mccrory,17.0,2012-10-30,mccrory,0
937,north carolina governor,governor,NC,"['mccrory', 'dalton']",ppp (d)*,"{'mccrory': 50.0, 'dalton': 39.0}",mccrory,11.0,2012-10-31,mccrory,0
938,washington governor,governor,WA,"['inslee', 'mckenna']",the washington poll,"{'inslee': 49.0, 'mckenna': 46.0}",inslee,3.0,2012-11-01,inslee,0
939,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",nbc/wsj/marist,"{'hassan': 49.0, 'lamontagne': 44.0}",hassan,5.0,2012-11-01,hassan,0
940,washington governor,governor,WA,"['inslee', 'mckenna']",surveyusa,"{'inslee': 47.0, 'mckenna': 46.0}",inslee,1.0,2012-11-01,inslee,0
941,indiana governor,governor,IN,"['pence', 'gregg']",howey/depauw*,"{'pence': 47.0, 'gregg': 40.0}",pence,7.0,2012-11-02,pence,0
942,montana governor,governor,MT,"['hill', 'bullock']",mason-dixon,"{'hill': 49.0, 'bullock': 46.0}",hill,3.0,2012-11-02,bullock,0
943,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",wmur/unh,"{'hassan': 47.0, 'lamontagne': 42.0}",hassan,5.0,2012-11-03,hassan,0
944,washington governor,governor,WA,"['inslee', 'mckenna']",ppp (d),"{'inslee': 50.0, 'mckenna': 48.0}",inslee,2.0,2012-11-03,inslee,0
945,missouri governor,governor,MO,"['nixon', 'spence']",surveyusa*,"{'nixon': 48.0, 'spence': 39.0}",nixon,9.0,2012-11-04,<BLANK>,0
946,new hampshire governor,governor,NH,"['hassan', 'lamontagne']",ppp (d),"{'hassan': 51.0, 'lamontagne': 47.0}",hassan,4.0,2012-11-04,hassan,0
