,race_name,race_type,state,top_candidates,pollster,poll_results,poll_leader,poll_spread,date,winner,district
2609,maryland senate,senate,MD,"['van hollen', 'edwards']",ppp (d),"{'van hollen': 42.0, 'edwards': 33.0}",van hollen,9.0,2016-04-19,van hollen,0
2610,pennsylvania senate,senate,PA,"['mcginty', 'sestak']",monmouth,"{'mcginty': 39.0, 'sestak': 39.0, 'fetterman': 4.0}",,,2016-04-20,<BLANK>,0
2611,wisconsin senate,senate,WI,"['feingold', 'johnson']",wpr/st. norbert,"{'feingold': 51.0, 'johnson': 41.0}",feingold,10.0,2016-04-20,johnson,0
2612,new hampshire senate,senate,NH,"['ayotte', 'hassan']",wmur/unh,"{'ayotte': 43.0, 'hassan': 42.0}",ayotte,1.0,2016-04-20,hassan,0
2613,pennsylvania senate,senate,PA,"['sestak', 'mcginty']",franklin & marshall,"{'mcginty': 29.0, 'sestak': 38.0, 'fetterman': 8.0}",sestak,9.0,2016-04-21,<BLANK>,0
2614,maryland senate,senate,MD,"['van hollen', 'edwards']",monmouth,"{'van hollen': 52.0, 'edwards': 36.0}",van hollen,16.0,2016-04-21,van hollen,0
2615,pennsylvania senate,senate,PA,"['mcginty', 'sestak']",harper (r),"{'mcginty': 39.0, 'sestak': 33.0, 'fetterman': 15.0}",mcginty,6.0,2016-04-25,<BLANK>,0
2616,pennsylvania senate,senate,PA,"['mcginty', 'sestak']",fox 29/opinion savvy,"{'mcginty': 39.0, 'sestak': 34.0, 'fetterman': 14.0}",mcginty,5.0,2016-04-25,<BLANK>,0
2617,north carolina senate,senate,NC,"['burr', 'ross']",ppp (d)*,"{'burr': 40.0, 'ross': 36.0}",burr,4.0,2016-04-27,burr,0
2618,california senate,senate,CA,"['harris', 'sanchez']",kabc/surveyusa,"{'harris': 29.0, 'sanchez': 18.0, 'del beccaro': 10.0, 'unz': 8.0, 'sundheim': 7.0}",harris,11.0,2016-05-02,harris,0
2619,ohio senate,senate,OH,"['strickland', 'portman']",ppp (d),"{'strickland': 38.0, 'portman': 38.0}",,,2016-05-02,portman,0
2620,new york senate,senate,NY,"['schumer', 'long']",siena,"{'schumer': 64.0, 'long': 24.0}",schumer,40.0,2016-05-03,schumer,0
2621,north carolina senate,senate,NC,"['burr', 'ross']",civitas (r)*,"{'burr': 39.0, 'ross': 38.0}",burr,1.0,2016-05-05,burr,0
2622,new hampshire senate,senate,NH,"['ayotte', 'hassan']",dartmouth,"{'ayotte': 37.0, 'hassan': 35.0}",ayotte,2.0,2016-05-09,hassan,0
2623,ohio senate,senate,OH,"['strickland', 'portman']",quinnipiac,"{'strickland': 43.0, 'portman': 42.0}",strickland,1.0,2016-05-11,portman,0
2624,pennsylvania senate,senate,PA,"['toomey', 'mcginty']",quinnipiac,"{'toomey': 45.0, 'mcginty': 44.0}",toomey,1.0,2016-05-11,toomey,0
2625,florida senate,senate,FL,"['murphy', 'jolly']",quinnipiac,"{'murphy': 37.0, 'jolly': 34.0}",murphy,3.0,2016-05-11,<BLANK>,0
2626,florida senate,senate,FL,"['murphy', 'lopez-cantera']",quinnipiac,"{'murphy': 38.0, 'lopez-cantera': 34.0}",murphy,4.0,2016-05-11,<BLANK>,0
2627,florida senate,senate,FL,"['jolly', 'grayson']",quinnipiac,"{'jolly': 37.0, 'grayson': 35.0}",jolly,2.0,2016-05-11,<BLANK>,0
2628,florida senate,senate,FL,"['desantis', 'grayson']",quinnipiac,"{'desantis': 38.0, 'grayson': 36.0}",desantis,2.0,2016-05-11,<BLANK>,0
2629,florida senate,senate,FL,"['grayson', 'lopez-cantera']",quinnipiac,"{'grayson': 37.0, 'lopez-cantera': 37.0}",,,2016-05-11,<BLANK>,0
2630,florida senate,senate,FL,"['murphy', 'desantis']",quinnipiac,"{'murphy': 36.0, 'desantis': 35.0}",murphy,1.0,2016-05-11,<BLANK>,0
2631,arizona senate,senate,AZ,"['mccain', 'ward']",ppp (d),"{'mccain': 39.0, 'ward': 26.0, 'meluskey': 4.0, 'mcbean': 3.0, 'van steenwyk': 2.0}",mccain,13.0,2016-05-17,mccain,0
2632,arizona senate,senate,AZ,"['mccain', 'kirkpatrick']",ppp (d),"{'mccain': 42.0, 'kirkpatrick': 36.0}",mccain,6.0,2016-05-17,mccain,0
2633,california senate,senate,CA,"['harris', 'sanchez']",kabc/surveyusa,"{'harris': 31.0, 'sanchez': 22.0, 'del beccaro': 9.0, 'unz': 7.0, 'sundheim': 9.0}",harris,9.0,2016-05-23,harris,0
2634,north carolina senate,senate,NC,"['burr', 'ross']",ppp (d)*,"{'burr': 39.0, 'ross': 36.0}",burr,3.0,2016-05-25,burr,0
2635,california senate,senate,CA,"['harris', 'sanchez']",ppic,"{'harris': 27.0, 'sanchez': 19.0, 'del beccaro': 8.0, 'unz': 6.0, 'sundheim': 3.0}",harris,8.0,2016-05-26,harris,0
2636,california senate,senate,CA,"['harris', 'sanchez']",hoover/golden state poll,"{'harris': 26.0, 'sanchez': 13.0, 'del beccaro': 6.0, 'unz': 6.0, 'sundheim': 6.0}",harris,13.0,2016-05-31,harris,0
2637,new hampshire senate,senate,NH,"['ayotte', 'hassan']",boston herald/fpu,"{'ayotte': 48.0, 'hassan': 47.0}",ayotte,1.0,2016-05-31,hassan,0
2638,new york senate,senate,NY,"['schumer', 'long']",siena,"{'schumer': 64.0, 'long': 22.0}",schumer,42.0,2016-05-31,schumer,0
2639,california senate,senate,CA,"['harris', 'sanchez']",nbc/wsj/marist,"{'harris': 37.0, 'sanchez': 19.0, 'del beccaro': 8.0, 'unz': 5.0, 'sundheim': 5.0}",harris,18.0,2016-06-01,harris,0
2640,california senate,senate,CA,"['harris', 'sanchez']",field*,"{'harris': 30.0, 'sanchez': 14.0, 'del beccaro': 4.0, 'unz': 3.0, 'sundheim': 3.0}",harris,16.0,2016-06-03,harris,0
2641,iowa senate,senate,IA,"['judge', 'hogg']",des moines register,"{'judge': 42.0, 'hogg': 25.0, 'krause': 6.0, 'fiegen': 5.0}",judge,17.0,2016-06-05,<BLANK>,0
2642,connecticut senate,senate,CT,"['blumenthal', 'carter']",quinnipiac,"{'blumenthal': 60.0, 'carter': 30.0}",blumenthal,30.0,2016-06-07,blumenthal,0
2643,connecticut senate,senate,CT,"['blumenthal', 'wolf']",quinnipiac,"{'blumenthal': 62.0, 'wolf': 27.0}",blumenthal,35.0,2016-06-07,blumenthal,0
2644,wisconsin senate,senate,WI,"['feingold', 'johnson']",marquette,"{'feingold': 51.0, 'johnson': 42.0}",feingold,9.0,2016-06-15,johnson,0
2645,florida senate,senate,FL,"['rubio', 'grayson']",ppp (d),"{'rubio': 42.0, 'grayson': 40.0}",rubio,2.0,2016-06-17,rubio,0
2646,florida senate,senate,FL,"['murphy', 'rubio']",ppp (d),"{'rubio': 41.0, 'murphy': 42.0}",murphy,1.0,2016-06-17,rubio,0
2647,arizona senate,senate,AZ,"['mccain', 'kirkpatrick']",behavior research center,"{'mccain': 40.0, 'kirkpatrick': 31.0}",mccain,9.0,2016-06-22,mccain,0
2648,florida senate,senate,FL,"['rubio', 'grayson']",quinnipiac,"{'rubio': 48.0, 'grayson': 40.0}",rubio,8.0,2016-06-22,rubio,0
2649,florida senate,senate,FL,"['rubio', 'murphy']",quinnipiac,"{'rubio': 47.0, 'murphy': 40.0}",rubio,7.0,2016-06-22,rubio,0
2650,ohio senate,senate,OH,"['portman', 'strickland']",quinnipiac,"{'portman': 42.0, 'strickland': 42.0}",,,2016-06-22,portman,0
2651,pennsylvania senate,senate,PA,"['toomey', 'mcginty']",quinnipiac,"{'toomey': 49.0, 'mcginty': 40.0}",toomey,9.0,2016-06-22,toomey,0
2652,north carolina senate,senate,NC,"['burr', 'ross']",ppp (d)*,"{'burr': 40.0, 'ross': 37.0}",burr,3.0,2016-06-23,burr,0
2653,pennsylvania senate,senate,PA,"['toomey', 'mcginty']",ppp (d)*,"{'toomey': 40.0, 'mcginty': 39.0}",toomey,1.0,2016-06-28,toomey,0
2654,ohio senate,senate,OH,"['portman', 'strickland']",ppp (d)*,"{'portman': 40.0, 'strickland': 39.0}",portman,1.0,2016-06-28,portman,0
2655,new hampshire senate,senate,NH,"['hassan', 'ayotte']",ppp (d)*,"{'ayotte': 42.0, 'hassan': 44.0}",hassan,2.0,2016-06-28,hassan,0
2656,iowa senate,senate,IA,"['grassley', 'judge']",ppp (d)*,"{'grassley': 46.0, 'judge': 39.0}",grassley,7.0,2016-06-28,grassley,0
2657,arizona senate,senate,AZ,"['mccain', 'kirkpatrick']",ppp (d)*,"{'mccain': 42.0, 'kirkpatrick': 40.0}",mccain,2.0,2016-06-28,mccain,0
2658,wisconsin senate,senate,WI,"['feingold', 'johnson']",ppp (d)*,"{'feingold': 50.0, 'johnson': 37.0}",feingold,13.0,2016-06-28,johnson,0
2659,florida senate,senate,FL,"['rubio', 'murphy']",bay news 9/surveyusa,"{'rubio': 43.0, 'murphy': 43.0}",,,2016-06-29,rubio,0
2660,new hampshire senate,senate,NH,"['ayotte', 'hassan']",arg,"{'ayotte': 51.0, 'hassan': 42.0}",ayotte,9.0,2016-06-29,hassan,0
2661,new york senate,senate,NY,"['schumer', 'long']",siena,"{'schumer': 66.0, 'long': 23.0}",schumer,43.0,2016-06-30,schumer,0
2662,iowa senate,senate,IA,"['grassley', 'judge']",loras college,"{'grassley': 46.0, 'judge': 45.0}",grassley,1.0,2016-06-30,grassley,0
2663,california senate,senate,CA,"['harris', 'sanchez']",field,"{'harris': 39.0, 'sanchez': 24.0}",harris,15.0,2016-07-08,harris,0
2664,nevada senate,senate,NV,"['heck', 'cortez masto']",monmouth*,"{'heck': 42.0, 'cortez masto': 40.0}",heck,2.0,2016-07-11,cortez masto,0
2665,florida senate,senate,FL,"['rubio', 'grayson']",jmc analytics,"{'rubio': 41.0, 'grayson': 33.0}",rubio,8.0,2016-07-11,rubio,0
2666,colorado senate,senate,CO,"['bennet', 'glenn']",harper (r),"{'bennet': 46.0, 'glenn': 40.0}",bennet,6.0,2016-07-11,bennet,0
2667,florida senate,senate,FL,"['rubio', 'murphy']",jmc analytics,"{'rubio': 40.0, 'murphy': 33.0}",rubio,7.0,2016-07-11,rubio,0
2668,iowa senate,senate,IA,"['grassley', 'judge']",monmouth,"{'grassley': 52.0, 'judge': 42.0}",grassley,10.0,2016-07-12,grassley,0
2669,colorado senate,senate,CO,"['bennet', 'glenn']",monmouth,"{'bennet': 48.0, 'glenn': 35.0, 'tang williams': 3.0, 'menconi': 2.0}",bennet,13.0,2016-07-13,bennet,0
2670,colorado senate,senate,CO,"['bennet', 'glenn']",fox news,"{'bennet': 51.0, 'glenn': 36.0}",bennet,15.0,2016-07-13,bennet,0
2671,wisconsin senate,senate,WI,"['feingold', 'johnson']",marquette,"{'feingold': 49.0, 'johnson': 44.0}",feingold,5.0,2016-07-13,johnson,0
2672,ohio senate,senate,OH,"['portman', 'strickland']",nbc/wsj/marist,"{'portman': 44.0, 'strickland': 44.0}",,,2016-07-13,portman,0
2673,iowa senate,senate,IA,"['grassley', 'judge']",nbc/wsj/marist,"{'grassley': 52.0, 'judge': 42.0}",grassley,10.0,2016-07-13,grassley,0
2674,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",nbc/wsj/marist,"{'mcginty': 47.0, 'toomey': 44.0}",mcginty,3.0,2016-07-13,toomey,0
2675,ohio senate,senate,OH,"['portman', 'strickland']",quinnipiac,"{'portman': 47.0, 'strickland': 40.0}",portman,7.0,2016-07-14,portman,0
2676,florida senate,senate,FL,"['rubio', 'murphy']",quinnipiac,"{'rubio': 50.0, 'murphy': 37.0}",rubio,13.0,2016-07-14,rubio,0
2677,florida senate,senate,FL,"['rubio', 'grayson']",quinnipiac,"{'rubio': 50.0, 'grayson': 38.0}",rubio,12.0,2016-07-14,rubio,0
2678,pennsylvania senate,senate,PA,"['toomey', 'mcginty']",quinnipiac,"{'mcginty': 39.0, 'toomey': 49.0}",toomey,10.0,2016-07-14,toomey,0
2679,missouri senate,senate,MO,"['blunt', 'kander']",ppp (d),"{'blunt': 41.0, 'kander': 38.0}",blunt,3.0,2016-07-15,blunt,0
2680,florida senate,senate,FL,"['rubio', 'murphy']",nbc/wsj/marist,"{'rubio': 47.0, 'murphy': 44.0}",rubio,3.0,2016-07-15,rubio,0
2681,north carolina senate,senate,NC,"['burr', 'ross']",nbc/wsj/marist,"{'burr': 48.0, 'ross': 41.0}",burr,7.0,2016-07-15,burr,0
2682,colorado senate,senate,CO,"['bennet', 'glenn']",nbc/wsj/marist,"{'bennet': 53.0, 'glenn': 38.0}",bennet,15.0,2016-07-15,bennet,0
2683,kansas senate,senate,KS,"['moran', 'wiesner']",ksn news/surveyusa,"{'moran': 52.0, 'wiesner': 33.0}",moran,19.0,2016-07-16,moran,0
2684,kansas senate,senate,KS,"['moran', 'singh']",ksn news/surveyusa,"{'moran': 54.0, 'singh': 30.0}",moran,24.0,2016-07-16,moran,0
2685,new york senate,senate,NY,"['schumer', 'long']",quinnipiac,"{'schumer': 60.0, 'long': 28.0}",schumer,32.0,2016-07-19,schumer,0
2686,new hampshire senate,senate,NH,"['hassan', 'ayotte']",wmur/unh,"{'hassan': 45.0, 'ayotte': 42.0}",hassan,3.0,2016-07-20,hassan,0
2687,ohio senate,senate,OH,"['portman', 'strickland']",ppp (d),"{'portman': 43.0, 'strickland': 38.0}",portman,5.0,2016-07-25,portman,0
2688,nevada senate,senate,NV,"['heck', 'cortez masto']",ktnv/rasmussen,"{'heck': 46.0, 'cortez masto': 37.0}",heck,9.0,2016-07-25,cortez masto,0
2689,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",suffolk university,"{'mcginty': 43.0, 'toomey': 36.0}",mcginty,7.0,2016-07-28,toomey,0
2690,missouri senate,senate,MO,"['blunt', 'kander']",st. louis post-dispatch,"{'blunt': 47.0, 'kander': 43.0}",blunt,4.0,2016-07-29,blunt,0
2691,california senate,senate,CA,"['harris', 'sanchez']",ppic,"{'harris': 38.0, 'sanchez': 20.0}",harris,18.0,2016-07-29,harris,0
2692,pennsylvania senate,senate,PA,"['toomey', 'mcginty']",ppp (d),"{'mcginty': 41.0, 'toomey': 42.0}",toomey,1.0,2016-08-01,toomey,0
2693,georgia senate: isakson vs. barksdale,senate,GA,"['isakson', 'barksdale']",wxia-tv/surveyusa*,"{'isakson': 48.0, 'barksdale': 39.0}",isakson,9.0,2016-08-01,isakson,0
2694,nevada senate,senate,NV,"['heck', 'cortez masto']",ktnv/rasmussen,"{'heck': 42.0, 'cortez masto': 41.0}",heck,1.0,2016-08-02,cortez masto,0
2695,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",franklin & marshall,"{'mcginty': 39.0, 'toomey': 38.0}",mcginty,1.0,2016-08-04,toomey,0
2696,new hampshire senate,senate,NH,"['hassan', 'ayotte']",wbur/massinc,"{'hassan': 50.0, 'ayotte': 40.0}",hassan,10.0,2016-08-04,hassan,0
2697,georgia senate: isakson vs. barksdale,senate,GA,"['isakson', 'barksdale']",atlanta journal-constitution,"{'isakson': 48.0, 'barksdale': 42.0}",isakson,6.0,2016-08-05,isakson,0
2698,missouri senate,senate,MO,"['blunt', 'kander']",remington research (r)*,"{'blunt': 47.0, 'kander': 40.0}",blunt,7.0,2016-08-08,blunt,0
2699,kansas senate,senate,KS,"['moran', 'wiesner']",ksn news/surveyusa*,"{'moran': 52.0, 'wiesner': 32.0}",moran,20.0,2016-08-08,moran,0
2700,georgia senate: isakson vs. barksdale,senate,GA,"['isakson', 'barksdale']",jmc analytics,"{'isakson': 39.0, 'barksdale': 30.0}",isakson,9.0,2016-08-08,isakson,0
2701,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",susquehanna,"{'mcginty': 42.0, 'toomey': 40.0}",mcginty,2.0,2016-08-09,toomey,0
2702,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",nbc/wsj/marist,"{'mcginty': 48.0, 'toomey': 44.0}",mcginty,4.0,2016-08-10,toomey,0
2703,iowa senate,senate,IA,"['grassley', 'judge']",nbc/wsj/marist,"{'grassley': 52.0, 'judge': 42.0}",grassley,10.0,2016-08-10,grassley,0
2704,wisconsin senate,senate,WI,"['feingold', 'johnson']",marquette,"{'feingold': 53.0, 'johnson': 42.0}",feingold,11.0,2016-08-10,johnson,0
2705,north carolina senate,senate,NC,"['burr', 'ross']",ppp (d)*,"{'burr': 41.0, 'ross': 37.0}",burr,4.0,2016-08-10,burr,0
2706,ohio senate,senate,OH,"['portman', 'strickland']",nbc/wsj/marist,"{'portman': 48.0, 'strickland': 43.0}",portman,5.0,2016-08-10,portman,0
2707,florida senate,senate,FL,"['rubio', 'murphy']",fox 13/opinion savvy,"{'rubio': 45.0, 'murphy': 43.0}",rubio,2.0,2016-08-11,rubio,0
2708,florida senate,senate,FL,"['rubio', 'murphy']",quinnipiac,"{'rubio': 48.0, 'murphy': 45.0}",rubio,3.0,2016-08-11,rubio,0
2709,florida senate,senate,FL,"['rubio', 'grayson']",quinnipiac,"{'rubio': 49.0, 'grayson': 43.0}",rubio,6.0,2016-08-11,rubio,0
2710,ohio senate,senate,OH,"['portman', 'strickland']",quinnipiac,"{'portman': 49.0, 'strickland': 40.0}",portman,9.0,2016-08-11,portman,0
2711,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",quinnipiac,"{'mcginty': 47.0, 'toomey': 44.0}",mcginty,3.0,2016-08-11,toomey,0
2712,iowa senate,senate,IA,"['grassley', 'judge']",suffolk university,"{'grassley': 52.0, 'judge': 42.0}",grassley,10.0,2016-08-11,grassley,0
2713,south carolina senate,senate,SC,"['scott', 'dixon']",ppp (d)*,"{'scott': 45.0, 'dixon': 28.0}",scott,17.0,2016-08-11,scott,0
2714,florida senate,senate,FL,"['rubio', 'murphy']",nbc/wsj/marist,"{'rubio': 49.0, 'murphy': 43.0}",rubio,6.0,2016-08-12,rubio,0
2715,north carolina senate,senate,NC,"['ross', 'burr']",nbc/wsj/marist,"{'burr': 44.0, 'ross': 46.0}",ross,2.0,2016-08-12,burr,0
2716,colorado senate,senate,CO,"['bennet', 'glenn']",nbc/wsj/marist,"{'bennet': 53.0, 'glenn': 38.0}",bennet,15.0,2016-08-12,bennet,0
2717,new hampshire senate,senate,NH,"['hassan', 'ayotte']",cbs news/yougov,"{'hassan': 42.0, 'ayotte': 41.0}",hassan,1.0,2016-08-14,hassan,0
2718,florida senate,senate,FL,"['rubio', 'murphy']",monmouth,"{'rubio': 48.0, 'murphy': 43.0}",rubio,5.0,2016-08-16,rubio,0
2719,florida senate,senate,FL,"['rubio', 'grayson']",monmouth,"{'rubio': 50.0, 'grayson': 39.0}",rubio,11.0,2016-08-16,rubio,0
2720,indiana senate,senate,IN,"['bayh', 'young']",monmouth*,"{'bayh': 48.0, 'young': 41.0}",bayh,7.0,2016-08-17,young,0
2721,iowa senate,senate,IA,"['grassley', 'judge']",quinnipiac,"{'grassley': 51.0, 'judge': 42.0}",grassley,9.0,2016-08-18,grassley,0
2722,nevada senate,senate,NV,"['heck', 'cortez masto']",suffolk university*,"{'heck': 37.0, 'cortez masto': 37.0}",,,2016-08-18,cortez masto,0
2723,colorado senate,senate,CO,"['bennet', 'glenn']",quinnipiac,"{'bennet': 54.0, 'glenn': 38.0}",bennet,16.0,2016-08-18,bennet,0
2724,iowa senate,senate,IA,"['grassley', 'judge']",cbs news/yougov,"{'grassley': 45.0, 'judge': 38.0}",grassley,7.0,2016-08-21,grassley,0
2725,ohio senate,senate,OH,"['portman', 'strickland']",cbs news/yougov,"{'portman': 46.0, 'strickland': 39.0}",portman,7.0,2016-08-21,portman,0
2726,ohio senate,senate,OH,"['portman', 'strickland']",monmouth,"{'portman': 48.0, 'strickland': 40.0}",portman,8.0,2016-08-22,portman,0
2727,missouri senate,senate,MO,"['blunt', 'kander']",monmouth*,"{'blunt': 48.0, 'kander': 43.0}",blunt,5.0,2016-08-23,blunt,0
2728,north carolina senate,senate,NC,"['burr', 'ross']",monmouth*,"{'burr': 45.0, 'ross': 43.0}",burr,2.0,2016-08-24,burr,0
2729,florida senate,senate,FL,"['rubio', 'murphy']",florida atlantic university,"{'rubio': 44.0, 'murphy': 39.0}",rubio,5.0,2016-08-24,rubio,0
2730,north carolina senate,senate,NC,"['burr', 'ross']",cnn/orc,"{'burr': 50.0, 'ross': 45.0}",burr,5.0,2016-08-24,burr,0
2731,arizona senate,senate,AZ,"['mccain', 'kirkpatrick']",cnn/orc,"{'mccain': 52.0, 'kirkpatrick': 39.0}",mccain,13.0,2016-08-24,mccain,0
2732,pennsylvania senate,senate,PA,"['toomey', 'mcginty']",emerson,"{'mcginty': 39.0, 'toomey': 46.0}",toomey,7.0,2016-08-29,toomey,0
2733,ohio senate,senate,OH,"['portman', 'strickland']",emerson,"{'portman': 40.0, 'strickland': 25.0}",portman,15.0,2016-08-29,portman,0
2734,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",monmouth*,"{'mcginty': 45.0, 'toomey': 41.0}",mcginty,4.0,2016-08-30,toomey,0
2735,wisconsin senate,senate,WI,"['feingold', 'johnson']",monmouth,"{'feingold': 54.0, 'johnson': 41.0}",feingold,13.0,2016-08-31,johnson,0
2736,wisconsin senate,senate,WI,"['feingold', 'johnson']",marquette,"{'feingold': 48.0, 'johnson': 45.0}",feingold,3.0,2016-08-31,johnson,0
2737,new york senate,senate,NY,"['schumer', 'long']",emerson,"{'schumer': 60.0, 'long': 23.0}",schumer,37.0,2016-08-31,schumer,0
2738,north carolina senate,senate,NC,"['burr', 'ross']",emerson,"{'burr': 45.0, 'ross': 41.0}",burr,4.0,2016-08-31,burr,0
2739,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",franklin & marshall,"{'mcginty': 43.0, 'toomey': 38.0}",mcginty,5.0,2016-09-01,toomey,0
2740,new hampshire senate,senate,NH,"['hassan', 'ayotte']",wmur/unh,"{'hassan': 44.0, 'ayotte': 42.0}",hassan,2.0,2016-09-01,hassan,0
2741,north carolina senate,senate,NC,"['ross', 'burr']",cbs news/yougov,"{'burr': 40.0, 'ross': 41.0}",ross,1.0,2016-09-04,burr,0
2742,pennsylvania senate,senate,PA,"['mcginty', 'toomey']",cbs news/yougov,"{'mcginty': 39.0, 'toomey': 39.0}",,,2016-09-04,toomey,0
2743,missouri senate,senate,MO,"['blunt', 'kander']",remington research (r),"{'blunt': 47.0, 'kander': 40.0}",blunt,7.0,2016-09-06,blunt,0
2744,maryland senate,senate,MD,"['van hollen', 'szeliga']",opinionworks,"{'van hollen': 55.0, 'szeliga': 26.0}",van hollen,29.0,2016-09-06,van hollen,0
2745,new hampshire senate,senate,NH,"['ayotte', 'hassan']",emerson,"{'hassan': 46.0, 'ayotte': 48.0}",ayotte,2.0,2016-09-07,hassan,0
2746,connecticut senate,senate,CT,"['blumenthal', 'carter']",emerson,"{'blumenthal': 54.0, 'carter': 33.0}",blumenthal,21.0,2016-09-07,blumenthal,0
2747,florida senate,senate,FL,"['rubio', 'murphy']",ppp (d)*,"{'rubio': 40.0, 'murphy': 37.0}",rubio,3.0,2016-09-07,rubio,0
2748,north carolina senate,senate,NC,"['burr', 'ross']",suffolk*,"{'ross': 37.0, 'burr': 41.0}",burr,4.0,2016-09-08,burr,0
2749,north carolina senate,senate,NC,"['burr', 'ross']",suffolk*,"{'burr': 41.0, 'ross': 37.0}",burr,4.0,2016-09-08,burr,0
2750,pennsylvania senate,senate,PA,"['toomey', 'mcginty']",quinnipiac,"{'mcginty': 45.0, 'toomey': 46.0}",toomey,1.0,2016-09-09,toomey,0
2751,florida senate,senate,FL,"['rubio', 'murphy']",quinnipiac,"{'rubio': 50.0, 'murphy': 43.0}",rubio,7.0,2016-09-09,rubio,0
2752,ohio senate,senate,OH,"['portman', 'strickland']",quinnipiac,"{'portman': 51.0, 'strickland': 40.0}",portman,11.0,2016-09-09,portman,0
2753,north carolina senate,senate,NC,"['burr', 'ross']",quinnipiac,"{'ross': 43.0, 'burr': 49.0}",burr,6.0,2016-09-09,burr,0
2754,indiana senate,senate,IN,"['bayh', 'young']",wthr/howey politics*,"{'bayh': 44.0, 'young': 40.0}",bayh,4.0,2016-09-10,young,0
2755,nevada senate,senate,NV,"['heck', 'cortez masto']",nbc/wsj/marist,"{'heck': 47.0, 'cortez masto': 45.0}",heck,2.0,2016-09-11,cortez masto,0
2756,arizona senate,senate,AZ,"['mccain', 'kirkpatrick']",nbc/wsj/marist,"{'mccain': 57.0, 'kirkpatrick': 38.0}",mccain,19.0,2016-09-11,mccain,0
2757,new hampshire senate,senate,NH,"['ayotte', 'hassan']",nbc/wsj/marist,"{'ayotte': 52.0, 'hassan': 44.0}",ayotte,8.0,2016-09-11,hassan,0
2758,georgia senate: isakson vs. barksdale,senate,GA,"['isakson', 'barksdale']",nbc/wsj/marist,"{'isakson': 53.0, 'barksdale': 38.0}",isakson,15.0,2016-09-11,isakson,0
2759,california senate,senate,CA,"['harris', 'sanchez']",kabc/surveyusa,"{'harris': 44.0, 'sanchez': 27.0}",harris,17.0,2016-09-13,harris,0
2760,nevada senate,senate,NV,"['heck', 'cortez masto']",monmouth*,"{'heck': 46.0, 'cortez masto': 43.0}",heck,3.0,2016-09-14,cortez masto,0
2761,kansas senate,senate,KS,"['moran', 'wiesner']",ksn news/surveyusa*,"{'moran': 50.0, 'wiesner': 34.0}",moran,16.0,2016-09-14,moran,0
2762,ohio senate,senate,OH,"['portman', 'strickland']",bloomberg,"{'portman': 53.0, 'strickland': 36.0}",portman,17.0,2016-09-14,portman,0
2763,ohio senate,senate,OH,"['portman', 'strickland']",cnn/orc,"{'portman': 58.0, 'strickland': 37.0}",portman,21.0,2016-09-14,portman,0
2764,florida senate,senate,FL,"['rubio', 'murphy']",cnn/orc,"{'rubio': 54.0, 'murphy': 43.0}",rubio,11.0,2016-09-14,rubio,0
2765,missouri senate,senate,MO,"['kander', 'blunt']",emerson,"{'blunt': 40.0, 'kander': 42.0}",kander,2.0,2016-09-15,blunt,0
